URL,Name,Sprint_Speed,Finishing,Short_Passing,Dribbling,Standing_Tackle,Strength,Overall,Potential
https://sofifa.com/player/273799/hyeong-jin-lim/250044/,Hyeong Jin Lim,61.0,22.0,46.0,34.0,54.0,70.0,53.0,63.0
https://sofifa.com/player/random?1775801421,Adrien Thomasson,54.0,73.0,84.0,77.0,69.0,65.0,80.0,80.0
https://sofifa.com/player/278045/aitor-fraga-torres/260031/,Aitor Fraga Torres,29.0,9.0,20.0,11.0,11.0,63.0,66.0,76.0
https://sofifa.com/player/271383/jamie-duggan/240050/,Jamie Duggan,59.0,29.0,44.0,44.0,52.0,51.0,49.0,54.0
https://sofifa.com/player/267632/lorand-paszka/260031/,Lóránd Pászka,84.0,38.0,64.0,58.0,60.0,68.0,66.0,66.0
https://sofifa.com/player/random?1775800675,Guilherme Kennedy Romão,73.0,33.0,55.0,62.0,68.0,72.0,66.0,66.0
https://sofifa.com/player/256831/dennis-cirkin/260031/,Dennis Cirkin,78.0,54.0,68.0,68.0,68.0,57.0,72.0,78.0
https://sofifa.com/player/276119/nicolai-remberg/260031/,Nicolai Remberg,61.0,55.0,76.0,70.0,76.0,85.0,73.0,77.0
https://sofifa.com/player/240060/max-aarons/260031/,Max Aarons,74.0,41.0,69.0,72.0,72.0,69.0,73.0,76.0
https://sofifa.com/player/276086/jesus-clemente-corcho/240050/,Jesús Clemente Corcho,75.0,63.0,62.0,62.0,48.0,62.0,64.0,73.0
https://sofifa.com/player/262394/sam-beukema/260031/,Sam Beukema,54.0,50.0,73.0,59.0,78.0,74.0,77.0,80.0
https://sofifa.com/player/274014/antonio-oviedo/230041/,Antonio Oviedo,71.0,62.0,63.0,65.0,14.0,62.0,62.0,65.0
https://sofifa.com/player/243587/francisco-barbosa-vieites/260031/,Francisco Barbosa Vieites,36.0,6.0,24.0,12.0,14.0,55.0,70.0,73.0
https://sofifa.com/player/278626/ahmed-sanogo/240050/,Ahmed Sanogo,73.0,52.0,51.0,54.0,31.0,48.0,53.0,65.0
https://sofifa.com/player/276130/colin-kleine-bekel/260031/,Colin Kleine-Bekel,54.0,22.0,55.0,32.0,70.0,76.0,67.0,74.0
https://sofifa.com/player/277524/anthony-pantazopoulos/260031/,Anthony Pantazopoulos,68.0,35.0,55.0,40.0,64.0,88.0,64.0,77.0
https://sofifa.com/player/272863/franco-umeh/260031/,Franco Umeh,84.0,59.0,58.0,62.0,57.0,64.0,62.0,76.0
https://sofifa.com/player/272707/jack-copland/230054/,Jack Copland,26.0,5.0,22.0,13.0,14.0,59.0,51.0,64.0
https://sofifa.com/player/278804/nicolo-calabrese/260031/,Nicolò Calabrese,62.0,29.0,61.0,34.0,68.0,66.0,64.0,70.0
https://sofifa.com/player/235744/brandon-thomas-asante/260031/,Brandon Thomas-Asante,83.0,71.0,67.0,68.0,42.0,76.0,72.0,73.0
https://sofifa.com/player/274717/alexis-villa/260031/,Alexis Villa,39.0,19.0,36.0,15.0,21.0,73.0,60.0,68.0
https://sofifa.com/player/275212/gino-vivi/260023/,Gino Vivi,74.0,56.0,57.0,62.0,48.0,44.0,59.0,62.0
https://sofifa.com/player/275210/luuk-breedijk/240050/,Luuk Breedijk,65.0,58.0,59.0,60.0,35.0,43.0,59.0,71.0
https://sofifa.com/player/277870/costantino-favasuli/260031/,Costantino Favasuli,59.0,53.0,67.0,63.0,64.0,48.0,65.0,76.0
https://sofifa.com/player/278902/amadou-kone/260031/,Amadou Koné,66.0,55.0,74.0,66.0,72.0,72.0,70.0,81.0
https://sofifa.com/player/233998/marcio-anderson-vasquez-hoffman/260031/,Márcio Anderson Vasquez Hoffman,41.0,12.0,21.0,14.0,8.0,72.0,68.0,68.0
https://sofifa.com/player/278127/yousef-hagawi/240050/,Yousef Hagawi,59.0,28.0,28.0,51.0,58.0,64.0,52.0,62.0
https://sofifa.com/player/275743/marc-nielsen/250044/,Marc Nielsen,67.0,34.0,60.0,58.0,61.0,60.0,63.0,70.0
https://sofifa.com/player/274197/francesco-gelli/260031/,Francesco Gelli,57.0,59.0,71.0,68.0,56.0,38.0,67.0,67.0
https://sofifa.com/player/276406/oguzhan-efe-yilmaz/260015/,Oğuzhan Efe Yılmaz,56.0,34.0,66.0,56.0,60.0,46.0,58.0,
https://sofifa.com/player/220876/franck-honorat/260031/,Franck Honorat,83.0,75.0,76.0,79.0,46.0,56.0,80.0,80.0
https://sofifa.com/player/278765/henry-molyneux/240017/,Henry Molyneux,48.0,8.0,24.0,5.0,12.0,63.0,52.0,68.0
https://sofifa.com/player/274256/roler-ferrufino/240050/,Roler Ferrufino,79.0,61.0,58.0,61.0,35.0,64.0,61.0,70.0
https://sofifa.com/player/81415/xavier-bertoncello/260031/,Xavier Bertoncello,72.0,55.0,45.0,58.0,24.0,47.0,56.0,68.0
https://sofifa.com/player/264269/aaron-donnelly/260031/,Aaron Donnelly,62.0,30.0,58.0,59.0,62.0,58.0,61.0,69.0
https://sofifa.com/player/279295/kevin-vienda/240034/,Kevin Vienda,70.0,68.0,79.0,78.0,74.0,65.0,74.0,74.0
https://sofifa.com/player/72298/jay-kuiper/250044/,Jay Kuiper,73.0,20.0,56.0,47.0,58.0,47.0,56.0,66.0
https://sofifa.com/player/275567/ahmed-al-shuwayfie/240002/,Ahmed Al Shuwayfie,63.0,53.0,44.0,45.0,15.0,60.0,52.0,
https://sofifa.com/player/272453/pablo-duran-fernandez/260031/,Pablo Durán Fernández,72.0,77.0,71.0,75.0,28.0,67.0,74.0,78.0
https://sofifa.com/player/276942/seb-palmer-houlden/260031/,Seb Palmer-Houlden,73.0,59.0,54.0,57.0,30.0,64.0,60.0,67.0
https://sofifa.com/player/277503/clement-akpa/260031/,Clément Akpa,69.0,42.0,70.0,64.0,76.0,74.0,74.0,80.0
https://sofifa.com/player/random?1775801200,Pedro Silva Torrejón,86.0,44.0,72.0,64.0,71.0,76.0,71.0,71.0
https://sofifa.com/player/273047/andreas-jungdal/260031/,Andreas Jungdal,25.0,7.0,32.0,7.0,12.0,75.0,64.0,69.0
https://sofifa.com/player/279605/pol-tristan-jimenez/260031/,Pol Tristán Jiménez,31.0,7.0,33.0,10.0,13.0,50.0,64.0,72.0
https://sofifa.com/player/279380/kevin-donadinna/260031/,Kevin Donadinna,74.0,71.0,71.0,75.0,71.0,64.0,70.0,70.0
https://sofifa.com/player/random?1775800791,Fabricio Domínguez,84.0,52.0,65.0,72.0,59.0,58.0,70.0,70.0
https://sofifa.com/player/272967/danilo-al-saed/260031/,Danilo Al Saed,79.0,61.0,57.0,67.0,28.0,55.0,65.0,65.0
https://sofifa.com/player/277991/dadi-dodou-gaye/260031/,Dadi Dodou Gaye,80.0,36.0,58.0,56.0,57.0,68.0,63.0,63.0
https://sofifa.com/player/272323/jaiden-kucharski/260031/,Jaiden Kucharski,71.0,65.0,58.0,60.0,35.0,65.0,62.0,71.0
https://sofifa.com/player/264124/cameron-peupion/250021/,Cameron Peupion,59.0,48.0,62.0,59.0,47.0,49.0,59.0,68.0
https://sofifa.com/player/278269/matteo-ferro/240050/,Matteo Ferro,64.0,46.0,55.0,48.0,26.0,47.0,52.0,66.0
https://sofifa.com/player/272485/anthony-hernandez/202200/,Anthony Hernández,64.0,67.0,54.0,69.0,19.0,58.0,61.0,75.0
https://sofifa.com/player/201399/mauro-icardi/260031/,Mauro Icardi,59.0,86.0,77.0,71.0,37.0,69.0,80.0,80.0
https://sofifa.com/player/278710/oskar-spiten-nysaeter/260031/,Oskar Spiten-Nysæter,73.0,64.0,57.0,65.0,32.0,53.0,64.0,80.0
https://sofifa.com/player/277809/kodai-sano/260031/,Kodai Sano,58.0,60.0,78.0,79.0,72.0,59.0,75.0,84.0
https://sofifa.com/player/277533/phoenix-scholtz/260002/,Phoenix Scholtz,74.0,28.0,44.0,47.0,50.0,53.0,53.0,68.0
https://sofifa.com/player/79821/juan-cruz-meza/260031/,Juan Cruz Meza,67.0,57.0,68.0,71.0,63.0,66.0,66.0,82.0
https://sofifa.com/player/278443/lautaro-cerato/240042/,Lautaro Cerato,70.0,66.0,60.0,70.0,35.0,70.0,61.0,66.0
https://sofifa.com/player/79300/lazar-jovanovic/260031/,Lazar Jovanović,74.0,62.0,59.0,73.0,26.0,48.0,64.0,82.0
https://sofifa.com/player/269350/alessio-buttaro/260001/,Alessio Buttaro,81.0,55.0,60.0,60.0,64.0,78.0,66.0,75.0
https://sofifa.com/player/277047/carlos-eduardo-borges-parente/260031/,Carlos Eduardo Borges Parente,55.0,68.0,52.0,54.0,20.0,84.0,65.0,74.0
https://sofifa.com/player/168651/ivan-rakitic/250041/,Ivan Rakitić,45.0,73.0,81.0,75.0,70.0,71.0,77.0,77.0
https://sofifa.com/player/271646/aaro-toivonen/250030/,Aaro Toivonen,71.0,49.0,59.0,54.0,43.0,56.0,55.0,73.0
https://sofifa.com/player/246164/lautaro-valenti/260031/,Lautaro Valenti,70.0,40.0,63.0,55.0,69.0,74.0,69.0,71.0
https://sofifa.com/player/277837/lionel-verde/260021/,Lionel Verde,73.0,48.0,68.0,68.0,64.0,55.0,65.0,74.0
https://sofifa.com/player/272672/lucas-ness/260031/,Lucas Ness,63.0,26.0,54.0,44.0,62.0,78.0,62.0,68.0
https://sofifa.com/player/279204/emirhan-delibas/240027/,Emirhan Delibaş,68.0,53.0,67.0,70.0,32.0,32.0,59.0,69.0
https://sofifa.com/player/271176/alexandru-florescu/230022/,Alexandru Florescu,69.0,54.0,46.0,52.0,12.0,42.0,52.0,61.0
https://sofifa.com/player/278986/tom-iorpenda/260031/,Tom Iorpenda,76.0,45.0,63.0,67.0,58.0,77.0,62.0,73.0
https://sofifa.com/player/272839/matias-gimenez/260031/,Matías Giménez,70.0,71.0,76.0,70.0,30.0,76.0,70.0,70.0
https://sofifa.com/player/272880/angelos-stavridis/230054/,Angelos Stavridis,65.0,50.0,54.0,59.0,24.0,34.0,55.0,66.0
https://sofifa.com/player/211110/paulo-dybala/260031/,Paulo Dybala,76.0,85.0,84.0,85.0,42.0,63.0,85.0,85.0
https://sofifa.com/player/278937/yoihenba-meitei/260031/,Yoihenba Meitei,56.0,35.0,57.0,45.0,36.0,51.0,48.0,61.0
https://sofifa.com/player/276521/andreas-tomaselli/250044/,Andreas Tomaselli,66.0,30.0,57.0,44.0,56.0,60.0,56.0,72.0
https://sofifa.com/player/279692/jakob-lopping/240050/,Jakob Löpping,62.0,62.0,59.0,66.0,25.0,45.0,61.0,71.0
https://sofifa.com/player/278573/mihai-toma/260031/,Mihai Toma,81.0,56.0,63.0,62.0,56.0,51.0,63.0,75.0
https://sofifa.com/player/274742/oscar-thorn/260031/,Oscar Thorn,86.0,53.0,53.0,56.0,52.0,63.0,59.0,66.0
https://sofifa.com/player/279220/marcus-muller/260031/,Marcus Müller,60.0,62.0,52.0,57.0,20.0,89.0,64.0,69.0
https://sofifa.com/player/278584/kalipha-jawla/260030/,Kalipha Jawla,70.0,57.0,51.0,56.0,20.0,67.0,58.0,70.0
https://sofifa.com/player/79432/moncef-zekri/260031/,Moncef Zekri,65.0,25.0,58.0,66.0,55.0,54.0,61.0,82.0
https://sofifa.com/player/278595/do-yun-kim/260031/,Do Yun Kim,70.0,56.0,50.0,53.0,15.0,41.0,54.0,66.0
https://sofifa.com/player/276523/david-puclin/250044/,David Puclin,63.0,42.0,66.0,64.0,66.0,60.0,65.0,65.0
https://sofifa.com/player/201528/young-gwon-kim/260031/,Young Gwon Kim,67.0,39.0,73.0,54.0,68.0,82.0,70.0,70.0
https://sofifa.com/player/279659/shreyas-ketkar/260020/,Shreyas Ketkar,57.0,33.0,58.0,49.0,37.0,59.0,49.0,57.0
https://sofifa.com/player/222028/julian-weigl/260031/,Julian Weigl,50.0,65.0,84.0,71.0,78.0,68.0,78.0,78.0
https://sofifa.com/player/277017/shunkai-jin/260031/,Shunkai Jin,64.0,17.0,36.0,26.0,59.0,75.0,55.0,60.0
https://sofifa.com/player/271358/saul-del-cerro-garcia/260031/,Saúl del Cerro García,52.0,52.0,70.0,57.0,65.0,66.0,63.0,73.0
https://sofifa.com/player/252320/kyu-hyun-park/260031/,Kyu hyun Park,80.0,25.0,57.0,62.0,62.0,72.0,65.0,70.0
https://sofifa.com/player/277130/pierre-michel-santoscoy/260001/,Pierre-Michel Santoscoy,63.0,60.0,67.0,66.0,64.0,57.0,66.0,70.0
https://sofifa.com/player/277631/diego-ronco/240029/,Diego Ronco,67.0,25.0,58.0,52.0,65.0,66.0,58.0,73.0
https://sofifa.com/player/48940/petr-cech/190069/,Petr Čech,38.0,12.0,35.0,12.0,13.0,63.0,81.0,81.0
https://sofifa.com/player/278574/jesse-bal/240050/,Jesse Bal,68.0,58.0,58.0,57.0,13.0,48.0,57.0,74.0
https://sofifa.com/player/271118/noah-naujoks/260031/,Noah Naujoks,73.0,63.0,65.0,61.0,58.0,67.0,66.0,74.0
https://sofifa.com/player/230936/adam-nagy/260031/,Ádám Nagy,65.0,48.0,71.0,70.0,69.0,55.0,68.0,68.0
https://sofifa.com/player/278170/sagiv-jehezkel/240050/,Sagiv Jehezkel,73.0,67.0,66.0,71.0,61.0,65.0,68.0,68.0
https://sofifa.com/player/random?1775801255,Jamil Siebert,72.0,23.0,68.0,47.0,72.0,89.0,70.0,78.0
https://sofifa.com/player/271983/kevin-keben/260031/,Kévin Keben,64.0,29.0,66.0,55.0,71.0,77.0,69.0,78.0
https://sofifa.com/player/275323/freddy-willcox/260031/,Freddy Willcox,67.0,26.0,47.0,45.0,55.0,72.0,56.0,64.0
https://sofifa.com/player/276957/bartosz-glogowski/240017/,Bartosz Głogowski,35.0,7.0,22.0,10.0,23.0,45.0,55.0,74.0
https://sofifa.com/player/277292/naim-van-attenhoven/240020/,Naïm Van Attenhoven,32.0,5.0,18.0,6.0,10.0,35.0,55.0,66.0
https://sofifa.com/player/275222/brayan-benitez/240027/,Brayan Benitez,18.0,8.0,18.0,14.0,11.0,60.0,55.0,72.0
https://sofifa.com/player/276745/alvaro-nunez-cobo/260031/,Álvaro Núñez Cobo,75.0,50.0,79.0,74.0,75.0,71.0,76.0,80.0
https://sofifa.com/player/274865/jordan-majchrzak/260031/,Jordan Majchrzak,52.0,62.0,57.0,57.0,21.0,65.0,61.0,69.0
https://sofifa.com/player/274204/bastian-tapia/230054/,Bastián Tapia,62.0,38.0,45.0,47.0,59.0,66.0,58.0,68.0
https://sofifa.com/player/271433/benjamin-faraas/260031/,Benjamin Faraas,67.0,59.0,60.0,61.0,52.0,34.0,61.0,77.0
https://sofifa.com/player/275138/lamine-camara/260031/,Lamine Camara,76.0,65.0,83.0,78.0,76.0,66.0,79.0,85.0
https://sofifa.com/player/80579/pepijn-reulen/260031/,Pepijn Reulen,73.0,62.0,47.0,57.0,20.0,58.0,60.0,82.0
https://sofifa.com/player/271978/charles-nduwuisi-ondo/230010/,Charles Nduwuisi Ondo,75.0,54.0,46.0,55.0,53.0,62.0,56.0,74.0
https://sofifa.com/player/277819/david-tebili/240050/,David Tebili,66.0,61.0,63.0,61.0,20.0,64.0,61.0,79.0
https://sofifa.com/player/276915/martim-duarte-filipe/240001/,Martim Duarte Filipe,60.0,20.0,57.0,29.0,71.0,64.0,61.0,69.0
https://sofifa.com/player/274232/jin-woo-jung/260014/,Jin Woo Jung,57.0,34.0,55.0,49.0,51.0,72.0,53.0,68.0
https://sofifa.com/player/276258/therence-koudou/260031/,Thérence Koudou,68.0,64.0,67.0,70.0,69.0,73.0,69.0,79.0
https://sofifa.com/player/273891/karim-chaban/240016/,Karim Chaban,75.0,61.0,56.0,65.0,35.0,69.0,61.0,67.0
https://sofifa.com/player/272952/anton-kurochkin/260031/,Anton Kurochkin,71.0,56.0,57.0,61.0,32.0,58.0,62.0,71.0
https://sofifa.com/player/74956/joel-ndala/260031/,Joel Ndala,88.0,59.0,60.0,71.0,34.0,62.0,66.0,80.0
https://sofifa.com/player/272313/maximiliano-puig/260031/,Maximiliano Puig,60.0,50.0,73.0,62.0,63.0,58.0,62.0,65.0
https://sofifa.com/player/265738/romeo-amane/260031/,Romeo Amane,79.0,62.0,72.0,70.0,67.0,68.0,70.0,79.0
https://sofifa.com/player/275599/sebastian-revan/260031/,Sebastian Revan,65.0,44.0,60.0,63.0,64.0,59.0,64.0,73.0
https://sofifa.com/player/277674/jorge-carrillo-balea/250001/,Jorge Carrillo Balea,30.0,7.0,28.0,15.0,11.0,60.0,57.0,66.0
https://sofifa.com/player/256341/francho-serrano-gracia/260031/,Francho Serrano Gracia,83.0,,,,,,70.0,77.0
https://sofifa.com/player/275871/arion-sulemani/260031/,Arion Sulemani,70.0,60.0,42.0,45.0,35.0,65.0,54.0,68.0
https://sofifa.com/player/279755/facundo-nunez/250015/,Facundo Núñez,70.0,47.0,67.0,69.0,12.0,40.0,57.0,72.0
https://sofifa.com/player/272644/habeeb-ogunneye/260021/,Habeeb Ogunneye,74.0,38.0,56.0,61.0,57.0,55.0,60.0,76.0
https://sofifa.com/player/158023/lionel-messi/260031/,Lionel Messi,71.0,84.0,83.0,88.0,35.0,68.0,86.0,86.0
https://sofifa.com/player/251470/charles-de-ketelaere/260031/,Charles De Ketelaere,71.0,78.0,83.0,86.0,59.0,69.0,82.0,86.0
https://sofifa.com/player/276324/trevis-dago/260031/,Trévis Dago,77.0,65.0,49.0,63.0,14.0,63.0,63.0,74.0
https://sofifa.com/player/271377/igor-lucatelli/230032/,Igor Lucatelli,24.0,6.0,18.0,10.0,14.0,72.0,51.0,62.0
https://sofifa.com/player/247649/jarrad-branthwaite/260031/,Jarrad Branthwaite,75.0,35.0,78.0,57.0,81.0,82.0,79.0,85.0
https://sofifa.com/player/271930/bastian-bsullak/230054/,Bastian Bsullak,54.0,17.0,51.0,22.0,56.0,63.0,52.0,64.0
https://sofifa.com/player/240734/matt-oriley/260031/,Matt O'Riley,59.0,77.0,81.0,76.0,70.0,72.0,77.0,81.0
https://sofifa.com/player/274428/yoo-seok-lim/250019/,Yoo Seok Lim,59.0,16.0,50.0,30.0,56.0,70.0,54.0,60.0
https://sofifa.com/player/275880/charlie-mcarthur/250044/,Charlie McArthur,60.0,30.0,43.0,35.0,54.0,72.0,57.0,74.0
https://sofifa.com/player/279179/jakub-kruszynski/250001/,Jakub Kruszynski,79.0,50.0,53.0,57.0,38.0,52.0,55.0,69.0
https://sofifa.com/player/271685/sang-hyeok-lee/230054/,Sang Hyeok Lee,72.0,54.0,64.0,68.0,30.0,47.0,64.0,73.0
https://sofifa.com/player/268411/vinicius-tobias-da-silva/260031/,Vinícius Tobías da Silva,78.0,42.0,69.0,72.0,67.0,65.0,71.0,81.0
https://sofifa.com/player/random?1775801091,Chadi Riad,64.0,27.0,75.0,57.0,75.0,78.0,72.0,81.0
https://sofifa.com/player/276054/malcom-palacios/250001/,Málcom Palacios,65.0,21.0,44.0,22.0,63.0,60.0,58.0,74.0
https://sofifa.com/player/271310/almoatasim-siddiq/250001/,Almoatasim Siddiq,76.0,42.0,51.0,56.0,22.0,37.0,53.0,63.0
https://sofifa.com/player/278912/julian-brandes/260031/,Julian Brandes,62.0,43.0,68.0,63.0,62.0,59.0,63.0,76.0
https://sofifa.com/player/275017/min-hyeok-lee/260031/,Min Hyeok Lee,65.0,48.0,62.0,63.0,48.0,77.0,59.0,66.0
https://sofifa.com/player/273677/jakov-gurlica/230054/,Jakov Gurlica,67.0,42.0,59.0,58.0,60.0,68.0,61.0,79.0
https://sofifa.com/player/273640/nemanja-covic/250019/,Nemanja Čović,67.0,75.0,63.0,66.0,32.0,76.0,68.0,68.0
https://sofifa.com/player/241187/lutsharel-geertruida/260031/,Lutsharel Geertruida,69.0,66.0,76.0,76.0,81.0,80.0,78.0,82.0
https://sofifa.com/player/275378/ivane-chegra/250044/,Ivane Chegra,65.0,52.0,59.0,65.0,36.0,48.0,60.0,68.0
https://sofifa.com/player/273621/james-beadle/260031/,James Beadle,45.0,6.0,55.0,10.0,15.0,67.0,70.0,82.0
https://sofifa.com/player/276090/joel-jorquera-romero/260015/,Joel Jorquera Romero,75.0,64.0,68.0,69.0,32.0,57.0,66.0,69.0
https://sofifa.com/player/247913/lewis-miller/260031/,Lewis Miller,70.0,41.0,64.0,62.0,66.0,77.0,68.0,73.0
https://sofifa.com/player/274565/jannik-hofmann/260031/,Jannik Hofmann,71.0,37.0,62.0,62.0,64.0,60.0,64.0,70.0
https://sofifa.com/player/279308/harold-jelverado/240032/,Harold Jelverado,79.0,65.0,68.0,70.0,67.0,68.0,72.0,72.0
https://sofifa.com/player/278334/tommaso-guercio/260031/,Tommaso Guercio,61.0,59.0,57.0,63.0,64.0,58.0,64.0,73.0
https://sofifa.com/player/random?1775801220,Ju Kong Kim,78.0,58.0,63.0,62.0,57.0,64.0,62.0,62.0
https://sofifa.com/player/273903/dario-serra-alvarez/250001/,Darío Serra Álvarez,65.0,60.0,52.0,59.0,22.0,58.0,59.0,74.0
https://sofifa.com/player/272671/godwin-joseph/230012/,Godwin Joseph,52.0,52.0,41.0,44.0,20.0,75.0,51.0,63.0
https://sofifa.com/player/278339/marco-palestra/260031/,Marco Palestra,88.0,62.0,71.0,78.0,67.0,70.0,74.0,84.0
https://sofifa.com/player/278556/ryan-maher/250019/,Ryan Maher,19.0,6.0,22.0,8.0,9.0,34.0,49.0,59.0
https://sofifa.com/player/229343/wanderson-carvalho-oliveira/260031/,Wanderson Carvalho Oliveira,76.0,59.0,71.0,72.0,70.0,69.0,72.0,72.0
https://sofifa.com/player/274992/stian-sjovold/260031/,Stian Sjøvold,71.0,55.0,64.0,61.0,41.0,45.0,60.0,78.0
https://sofifa.com/player/275221/ibrahim-aliyu/260031/,Ibrahim Aliyu,80.0,68.0,60.0,70.0,39.0,61.0,65.0,71.0
https://sofifa.com/player/274839/ji-hoon-jung/260031/,Ji Hoon Jung,84.0,60.0,51.0,64.0,19.0,38.0,61.0,72.0
https://sofifa.com/player/216790/conor-grant/260031/,Conor Grant,64.0,52.0,61.0,60.0,59.0,69.0,59.0,59.0
https://sofifa.com/player/random?1775800947,Lee Jenkins,67.0,21.0,41.0,35.0,59.0,78.0,59.0,63.0
https://sofifa.com/player/278813/marc-guiu-paz/260031/,Marc Guiu Paz,78.0,73.0,65.0,68.0,31.0,76.0,71.0,84.0
https://sofifa.com/player/271179/andres-brinzea/230012/,Andreș Brînzea,20.0,9.0,26.0,7.0,14.0,50.0,50.0,69.0
https://sofifa.com/player/71641/leo-kokubo/260031/,Leo Kokubo,35.0,11.0,35.0,20.0,14.0,47.0,73.0,79.0
https://sofifa.com/player/271968/alessandro-balbo/230011/,Alessandro Balbo,63.0,30.0,53.0,42.0,64.0,60.0,61.0,70.0
https://sofifa.com/player/275545/alan-de-souza-guimaraes/260031/,Alan de Souza Guimarães,74.0,67.0,78.0,77.0,54.0,31.0,75.0,78.0
https://sofifa.com/player/260732/ian-fray/260031/,Ian Fray,76.0,42.0,58.0,61.0,67.0,70.0,65.0,73.0
https://sofifa.com/player/278897/dleanu-arts/250044/,D'Leanu Arts,66.0,32.0,52.0,54.0,58.0,56.0,59.0,67.0
https://sofifa.com/player/194761/borja-garcia-freire/240048/,Borja García Freire,71.0,71.0,78.0,76.0,73.0,70.0,74.0,74.0
https://sofifa.com/player/271625/drew-baker/230042/,Drew Baker,66.0,14.0,55.0,41.0,57.0,62.0,55.0,63.0
https://sofifa.com/player/278810/nuno-frederico-melo-m-c-namora/240023/,Nuno Frederico Melo M. C. Namora,70.0,29.0,58.0,56.0,57.0,60.0,60.0,64.0
https://sofifa.com/player/278474/lucas-lavagnino/260031/,Lucas Lavagnino,50.0,22.0,33.0,24.0,10.0,74.0,64.0,74.0
https://sofifa.com/player/271431/arnold-matshazi/230054/,Arnold Matshazi,72.0,54.0,49.0,50.0,12.0,51.0,53.0,63.0
https://sofifa.com/player/274263/pablo-lujan/250033/,Pablo Luján,68.0,51.0,60.0,56.0,57.0,49.0,55.0,66.0
https://sofifa.com/player/275079/elis-bishesari/260031/,Elis Bishesari,28.0,7.0,23.0,9.0,12.0,45.0,68.0,77.0
https://sofifa.com/player/232293/victor-osimhen/260031/,Victor Osimhen,92.0,88.0,72.0,80.0,49.0,91.0,87.0,88.0
https://sofifa.com/player/279145/zach-dunne/260031/,Zach Dunne,73.0,49.0,49.0,51.0,25.0,46.0,50.0,61.0
https://sofifa.com/player/274746/javier-vargas/240034/,Javier Vargas,69.0,56.0,62.0,66.0,26.0,37.0,61.0,70.0
https://sofifa.com/player/273924/jerry-parrales/250044/,Jerry Parrales,69.0,45.0,63.0,60.0,66.0,71.0,66.0,66.0
https://sofifa.com/player/244470/vladimir-coufal/260031/,Vladimír Coufal,73.0,50.0,73.0,71.0,77.0,68.0,77.0,77.0
https://sofifa.com/player/random?1775801276,Lucas Castro,54.0,69.0,70.0,69.0,72.0,77.0,70.0,70.0
https://sofifa.com/player/278050/bartlomiej-poczobut/240050/,Bartłomiej Poczobut,58.0,57.0,67.0,58.0,55.0,76.0,60.0,60.0
https://sofifa.com/player/275297/liam-morrison/260031/,Liam Morrison,52.0,26.0,65.0,48.0,70.0,73.0,68.0,77.0
https://sofifa.com/player/275360/vinicius-lopes-da-silva/260031/,Vinícius Lopes da Silva,76.0,75.0,71.0,75.0,22.0,65.0,73.0,74.0
https://sofifa.com/player/274500/alexis-fernandez/240034/,Alexis Fernández,72.0,52.0,66.0,65.0,63.0,69.0,65.0,65.0
https://sofifa.com/player/243169/yanis-begraoui/260031/,Yanis Begraoui,75.0,75.0,70.0,76.0,21.0,70.0,73.0,77.0
https://sofifa.com/player/234735/aleksandar-jovanovic/260031/,Aleksandar Jovanović,22.0,8.0,22.0,7.0,10.0,69.0,68.0,68.0
https://sofifa.com/player/274355/iker-munoz-cameros/260031/,Iker Muñoz Cameros,58.0,64.0,74.0,71.0,71.0,64.0,71.0,79.0
https://sofifa.com/player/273666/amine-sbai/260031/,Amine Sbaï,78.0,65.0,63.0,76.0,33.0,56.0,72.0,74.0
https://sofifa.com/player/230255/edvaldo-flavio-rebelo-de-freit/260031/,Edvaldo Flávio Rebelo de Freit,68.0,55.0,72.0,71.0,77.0,62.0,74.0,74.0
https://sofifa.com/player/273086/filip-jarlesand/240050/,Filip Järlesand,18.0,8.0,25.0,13.0,13.0,52.0,53.0,70.0
https://sofifa.com/player/83137/suleman-sani/260031/,Suleman Sani,73.0,66.0,65.0,74.0,21.0,62.0,68.0,83.0
https://sofifa.com/player/74142/diego-leon/260031/,Diego León,83.0,45.0,55.0,65.0,60.0,65.0,64.0,83.0
https://sofifa.com/player/275250/jeinner-fuentes/250021/,Jeinner Fuentes,71.0,66.0,52.0,51.0,21.0,60.0,59.0,73.0
https://sofifa.com/player/259306/fabian-rieder/260031/,Fabian Rieder,73.0,70.0,75.0,74.0,59.0,59.0,74.0,81.0
https://sofifa.com/player/271447/berkay-vardar/240029/,Berkay Vardar,54.0,39.0,67.0,62.0,63.0,71.0,63.0,75.0
https://sofifa.com/player/241095/nikola-vlasic/260031/,Nikola Vlašić,72.0,77.0,82.0,83.0,62.0,65.0,80.0,80.0
https://sofifa.com/player/209937/joaquin-jose-marin-ruz/230054/,Joaquín José Marín Ruz,72.0,62.0,71.0,71.0,76.0,61.0,72.0,72.0
https://sofifa.com/player/277862/filippo-alessio/240033/,Filippo Alessio,61.0,67.0,58.0,54.0,15.0,71.0,61.0,79.0
https://sofifa.com/player/271854/aaron-james/260031/,Aaron James,67.0,25.0,43.0,41.0,56.0,69.0,54.0,65.0
https://sofifa.com/player/275203/daniel-candelo/240032/,Daniel Candelo,58.0,19.0,45.0,30.0,60.0,60.0,54.0,68.0
https://sofifa.com/player/208668/david-henen/240027/,David Henen,79.0,65.0,60.0,67.0,24.0,71.0,66.0,66.0
